dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,num_seeds_total,num_seeds_valid,num_seeds_invalid,num_seeds,threshold_mode,threshold_calibration_method,auroc_mean,auroc_std,auroc_median,auroc_min,auroc_max,auprc_mean,auprc_std,auprc_median,auprc_min,auprc_max,best_point_f1_mean,best_point_f1_std,best_point_f1_median,best_point_f1_min,best_point_f1_max,event_precision_mean,event_precision_std,event_precision_median,event_precision_min,event_precision_max,event_recall_mean,event_recall_std,event_recall_median,event_recall_min,event_recall_max,event_f1_mean,event_f1_std,event_f1_median,event_f1_min,event_f1_max,false_positive_events_mean,false_positive_events_std,false_positive_events_median,false_positive_events_min,false_positive_events_max,num_synthetic_windows_mean,num_synthetic_points_mean,num_rejected_synthetic_windows_mean,metrics_valid_partial,metrics_valid_all
TSB-UAD-Public-v2,cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4142780794642307,0.08530810203129927,0.4149619662904037,0.32127482504961763,0.557420873041272,0.04137358110642749,0.014852848050490381,0.0432266312246903,0.02383271122142803,0.06364795952257338,0.07934568671904439,0.0419501272994435,0.07651461838653957,0.020700905664622828,0.15145665145665146,0.1035765999772518,0.15722726566178666,0.033112582781456956,0.0,0.4166666666666667,0.09817628682711203,0.11111149114476043,0.03496503496503497,0.0,0.2978723404255319,0.04111037628772133,0.027828645777527763,0.04048582995951417,0.0,0.07734806629834254,216.2,228.71939139478314,146.0,1.0,619.0,162.8,3008.0,0.0,False,True
TSB-UAD-Public-v2,cnn,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4142780794642307,0.08530810203129927,0.4149619662904037,0.32127482504961763,0.557420873041272,0.04137358110642749,0.014852848050490381,0.0432266312246903,0.02383271122142803,0.06364795952257338,0.049078195337284684,0.0635639002614757,0.0021344717182497333,0.0,0.1580547112462006,0.1563386524822695,0.25747905902075524,0.02127659574468085,0.0,0.6666666666666666,0.006580475599167188,0.007209488897578233,0.0034965034965034965,0.0,0.018691588785046728,0.012320082320082321,0.013923264711051304,0.006006006006006006,0.0,0.03636363636363636,15.2,18.988417522268676,1.0,0.0,46.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,iforest,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4516066747486797,0.06687308396391076,0.43846696392817686,0.37034448782689067,0.5722780499706058,0.05238405102279692,0.01172913029232757,0.0523979348433235,0.03306312705453547,0.06975812381249402,0.07675230142262295,0.008586360999040409,0.07651461838653957,0.06528923857651549,0.0874756585015886,0.050418879820356685,0.04885273255185819,0.03614457831325301,0.0,0.1111111111111111,0.0872336164531432,0.13836301316199826,0.028037383177570093,0.0,0.3617021276595745,0.05318707660239709,0.06307876843771679,0.031578947368421054,0.0,0.17,65.8,55.8046593036818,80.0,1.0,136.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4516066747486797,0.06687308396391076,0.43846696392817686,0.37034448782689067,0.5722780499706058,0.05238405102279692,0.01172913029232757,0.0523979348433235,0.03306312705453547,0.06975812381249402,0.06428297029230784,0.0288782063902761,0.07651461838653957,0.007032843378577959,0.08504168943155094,0.03914956011730205,0.04815013513969061,0.0,0.0,0.10483870967741936,0.01779635258358663,0.021830416965470875,0.0,0.0,0.04642857142857143,0.024465490027263594,0.030031944055264284,0.0,0.0,0.06435643564356436,35.2,40.93116172306865,20.0,1.0,111.0,1.4,62.0,80.0,False,True
TSB-UAD-Public-v2,iforest,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4516066747486797,0.06687308396391076,0.43846696392817686,0.37034448782689067,0.5722780499706058,0.05238405102279692,0.01172913029232757,0.0523979348433235,0.03306312705453547,0.06975812381249402,0.07010443060266285,0.022215275967202196,0.07651461838653957,0.026744543498309254,0.0874756585015886,0.03951741231511561,0.03922612239797891,0.03614457831325301,0.0,0.10483870967741936,0.016991093019130404,0.017934607443318578,0.01048951048951049,0.0,0.04642857142857143,0.02272689961124664,0.023956959612158022,0.017699115044247787,0.0,0.06435643564356436,48.6,43.38939962709786,50.0,1.0,111.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,iforest,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4516066747486797,0.06687308396391076,0.43846696392817686,0.37034448782689067,0.5722780499706058,0.05238405102279692,0.01172913029232757,0.0523979348433235,0.03306312705453547,0.06975812381249402,0.07675230142262295,0.008586360999040409,0.07651461838653957,0.06528923857651549,0.0874756585015886,0.050418879820356685,0.04885273255185819,0.03614457831325301,0.0,0.1111111111111111,0.0872336164531432,0.13836301316199826,0.028037383177570093,0.0,0.3617021276595745,0.05318707660239709,0.06307876843771679,0.031578947368421054,0.0,0.17,65.8,55.8046593036818,80.0,1.0,136.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,iforest,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4516066747486797,0.06687308396391076,0.43846696392817686,0.37034448782689067,0.5722780499706058,0.05238405102279692,0.01172913029232757,0.0523979348433235,0.03306312705453547,0.06975812381249402,0.07030054219656587,0.03497709022608486,0.06941787373599344,0.016168754684655746,0.12153191489361702,0.025903203817314247,0.04319615679646563,0.0,0.0,0.1111111111111111,0.07448328267477204,0.1436693621352726,0.0,0.0,0.3617021276595745,0.03670880361173815,0.06685171517941532,0.0,0.0,0.17,80.2,57.118823517295944,50.0,14.0,160.0,162.8,3008.0,0.0,False,True
TSB-UAD-Public-v2,iforest,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4516066747486797,0.06687308396391076,0.43846696392817686,0.37034448782689067,0.5722780499706058,0.05238405102279692,0.01172913029232757,0.0523979348433235,0.03306312705453547,0.06975812381249402,0.034902744589887826,0.04005434309234169,0.007032843378577959,0.0,0.08812087957086115,0.002898550724637681,0.005797101449275362,0.0,0.0,0.014492753623188406,0.0007142857142857143,0.0014285714285714286,0.0,0.0,0.0035714285714285713,0.001146131805157593,0.0022922636103151865,0.0,0.0,0.0057306590257879654,22.4,28.160965892525773,1.0,0.0,68.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.1,5,5,0,5,oracle_val,validation_best_f1,0.5764164504509113,0.037316316993354345,0.5637480759638318,0.5287099880122137,0.6246065470821804,0.09611923837896923,0.05361334939971796,0.08135849101814227,0.03800336664801684,0.1978740658076552,0.10617335124495901,0.05558498217844115,0.12670034978624173,0.037188208616780044,0.1865904365904366,0.07925427861991649,0.0501481311398817,0.0705521472392638,0.03064066852367688,0.16666666666666666,0.09802051303214096,0.10360280475210812,0.02097902097902098,0.0035714285714285713,0.23404255319148937,0.04421761626305516,0.03446595458743143,0.02824858757062147,0.006993006993006993,0.10623556581986143,176.6,135.35819147728,180.0,5.0,348.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.1,5,5,0,5,oracle_val,validation_best_f1,0.6136326344561457,0.04400140871620354,0.6062100817331272,0.5519638576314658,0.6881374691120316,0.11463566254310094,0.06303939614881418,0.09991335266248971,0.04007118084938273,0.2316975048588152,0.10850950082780839,0.03447234098160643,0.11970074812967581,0.06398919184475559,0.1500646830530401,0.09685068652847059,0.05279035546232623,0.08045977011494253,0.050397877984084884,0.2,0.12792121006035928,0.15325143418152837,0.024475524475524476,0.010714285714285714,0.40425531914893614,0.05676032385996447,0.038032229952154384,0.03753351206434316,0.02033898305084746,0.11396011396011395,145.2,128.1973478664828,80.0,12.0,358.0,1.4,62.0,80.0,False,True
