event_id,series_id,mask_policy,method,synthesis_method,donor_policy,mask_start,mask_end,event_length,num_donors,masked_region_MAE,masked_region_MSE,normalized_MAE_by_event_std,shape_correlation,boundary_continuity_error
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,9,17,26,3,2.054934372818504,4.606643141477498,1.2469427112757134e-05,0.0,2.2824009984166
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,9,17,26,3,841.2183333333332,707649.2109555556,0.0051045477812645896,0.0,840.5733333333333
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,9,17,26,3,2.054934372818504,4.606643141477498,1.2469427112757134e-05,0.0,2.2824009984166
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,9,17,26,3,2.054934372818504,4.606643141477498,1.2469427112757134e-05,0.0,2.2824009984166
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,9,17,26,3,4.268896291367357,18.243202909213746,2.5903839977193252e-05,0.0,4.314275730566477
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,9,17,26,2,248.74388888888888,61874.02554479718,0.0015093882477568092,0.0,249.22841269841268
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,9,17,26,3,2.054934372818504,4.606643141477498,1.2469427112757134e-05,0.0,2.2824009984166
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,9,17,26,3,0.8774413892100201,0.8007678166610873,5.324350788616187e-06,0.0,1.000772932895404
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,9,17,26,3,2.054864953210945,4.606311551798861,1.2469005871695571e-05,0.0,2.2824009984166
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,18,26,26,3,283368.0852673293,112969789863.38425,1.719489309274692,0.39140147181081364,3.3588762058323267
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,18,26,26,3,283016.27,112540905201.1983,1.7173544796221516,-0.2196480132653775,838.0
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,18,26,26,3,283368.0852673293,112969789863.38425,1.719489309274692,0.39140147181081364,3.3588762058323267
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,18,26,26,3,283368.0852673293,112969789863.38425,1.719489309274692,0.39140147181081364,3.3588762058323267
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,18,26,26,3,283367.2505294973,112968907417.78888,1.7194842440508618,0.5209227068466105,4.675340734891941
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,18,26,26,2,283298.6018253968,112867452375.72241,1.7190676808634975,-0.40759603776722475,249.40857142857143
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,18,26,26,3,283368.0852673293,112969789863.38425,1.719489309274692,0.39140147181081364,3.3588762058323267
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,dtw_aligned_donor__cross_dataset_compatible,dtw_aligned_donor,cross_dataset_compatible,18,26,26,3,283367.7213507408,112969796531.47934,1.7194871010137203,0.8245100329865838,1.3958993683132828
Genesis/processed_Genesis_AnomalyLabels_col_2_event_1,Genesis/processed_Genesis_AnomalyLabels_col_2,suffix_30,normalized_time_mean_donor__cross_dataset_compatible,normalized_time_mean_donor,cross_dataset_compatible,18,26,26,3,283368.08526407566,112969789860.75969,1.7194893092549488,0.3914347128760211,3.3588762058323263
Genesis/processed_Genesis_AnomalyLabels_col_2_event_2,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__all_donors_no_filter,learned_prototype_event_time,all_donors_no_filter,7,14,22,3,1.9385987319000144,4.072622662876549,1.4933874481990407e-05,0.0,2.1848061288497136
Genesis/processed_Genesis_AnomalyLabels_col_2_event_2,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__same_dataset_only,learned_prototype_event_time,same_dataset_only,7,14,22,3,841.0,707282.492063492,0.0064785910733803674,0.0,840.3333333333334
Genesis/processed_Genesis_AnomalyLabels_col_2_event_2,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time,cross_dataset_all,7,14,22,3,1.9385987319000144,4.072622662876549,1.4933874481990407e-05,0.0,2.1848061288497136
Genesis/processed_Genesis_AnomalyLabels_col_2_event_2,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__cross_dataset_compatible,learned_prototype_event_time,cross_dataset_compatible,7,14,22,3,1.9385987319000144,4.072622662876549,1.4933874481990407e-05,0.0,2.1848061288497136
Genesis/processed_Genesis_AnomalyLabels_col_2_event_2,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__compatibility_top50,learned_prototype_event_time,compatibility_top50,7,14,22,3,4.2380718943445315,17.978235576988975,3.2647722643334963e-05,0.0,4.282959362619937
Genesis/processed_Genesis_AnomalyLabels_col_2_event_2,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__compatibility_strict,learned_prototype_event_time,compatibility_strict,7,14,22,2,248.5748299319728,61789.84167476514,0.0019148807066163161,0.0,248.75
Genesis/processed_Genesis_AnomalyLabels_col_2_event_2,Genesis/processed_Genesis_AnomalyLabels_col_2,middle_30,learned_prototype_event_time__strict_filter,learned_prototype_event_time,cross_dataset_compatible,7,14,22,3,1.9385987319000144,4.072622662876549,1.4933874481990407e-05,0.0,2.1848061288497136
