series_id,num_points,num_anomaly_points,num_true_event_windows,num_pred_event_windows,auprc,point_precision,point_recall,point_f1,point_auroc,point_auprc,event_precision,event_recall,event_f1,false_positive_event_count,event_count_true,event_count_pred,method,donor_policy,synthesis_method,labeled_fraction
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721,7578,127,10,230,0.0326023072528801,0.02281766799246389,0.8582677165354331,0.04445350734094616,0.6425729463994158,0.0326023072528801,0.021739130434782608,0.5,0.041666666666666664,225.0,10.0,230.0,random_event_oversampling,,,0.2
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9,11138,178,12,144,0.08274625489456078,0.017948717948717947,0.19662921348314608,0.03289473684210526,0.4651060034445994,0.08274625489456078,0.020833333333333332,0.25,0.038461538461538464,141.0,12.0,144.0,random_event_oversampling,,,0.2
MSL/M-4_col_0,2038,251,1,50,0.1076865999782636,0.0696,0.3466135458167331,0.11592271818787475,0.24302008529954053,0.1076865999782636,0.0,0.0,0.0,50.0,1.0,50.0,random_event_oversampling,,,0.2
MSL/M-6_col_0,2049,181,1,3,0.07761383904545573,0.015853658536585366,0.0718232044198895,0.025974025974025976,0.061758373064228,0.07761383904545573,0.0,0.0,0.0,3.0,1.0,3.0,random_event_oversampling,,,0.2
MSL/P-10_col_0,6100,131,1,29,0.5039024857236408,0.2838137472283814,0.9770992366412213,0.43986254295532645,0.9855001477097319,0.5039024857236408,0.034482758620689655,1.0,0.06666666666666667,28.0,1.0,29.0,random_event_oversampling,,,0.2
NAB/NAB_data_art1_0,4031,402,1,14,0.4566926741998591,0.4740566037735849,0.5,0.48668280871670705,0.7902736249861192,0.4566926741998591,0.07142857142857142,1.0,0.13333333333333333,13.0,1.0,14.0,random_event_oversampling,,,0.2
NAB/NAB_data_tweets_3,15901,1590,3,16,0.07871807303071388,0.09874508809735075,0.979874213836478,0.1794104099493321,0.39330501364785586,0.07871807303071388,0.1875,1.0,0.3157894736842105,13.0,3.0,16.0,random_event_oversampling,,,0.2
TODS/TODS_012,5000,204,155,26,0.6155187016916496,0.47058823529411764,0.7450980392156863,0.5768500948766604,0.9468082061848926,0.6155187016916496,0.7307692307692307,0.12258064516129032,0.2099447513812155,7.0,155.0,26.0,random_event_oversampling,,,0.2
TODS/TODS_12,5000,225,123,11,0.6139233428665624,0.654639175257732,0.5644444444444444,0.6062052505966588,0.9368544502617803,0.6139233428665624,0.9090909090909091,0.08130081300813008,0.14925373134328357,1.0,123.0,11.0,random_event_oversampling,,,0.2
TODS/TODS_234,5000,410,13,89,0.0867207079507144,0.08578828099708644,0.6463414634146342,0.1514718490997428,0.5063744088421277,0.0867207079507144,0.07865168539325842,0.5384615384615384,0.1372549019607843,82.0,13.0,89.0,random_event_oversampling,,,0.2
Genesis/processed_Genesis_AnomalyLabels_col_2,16220,50,3,1,0.001964919674585543,0.0030831843127582166,1.0,0.0061474150119874595,0.1848546691403834,0.001964919674585543,0.0,0.0,0.0,1.0,3.0,1.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,8866,62,5,1,0.04081503279141564,0.00699616339426766,1.0,0.013895114298520844,0.638593527868564,0.04081503279141564,0.0,0.0,0.0,1.0,5.0,1.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721,7578,127,10,1,0.025442030471028804,0.01676125115481061,1.0,0.03296988577362409,0.40347910812584475,0.025442030471028804,0.0,0.0,0.0,1.0,10.0,1.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9,11138,178,12,17,0.014119637657617742,0.016137855579868708,0.9943820224719101,0.031760272743585144,0.2709331173624211,0.014119637657617742,0.0,0.0,0.0,17.0,12.0,17.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
MSL/M-4_col_0,2038,251,1,2,0.08347656524243571,0.12143559488692232,0.9840637450199203,0.2161925601750547,0.30630360483081664,0.08347656524243571,0.5,1.0,0.6666666666666666,1.0,1.0,2.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
MSL/M-6_col_0,2049,181,1,1,0.07668595741770354,0.087890625,0.994475138121547,0.16150740242261102,0.06288227430288545,0.07668595741770354,0.0,0.0,0.0,1.0,1.0,1.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
MSL/P-10_col_0,6100,131,1,14,0.5128268641099951,0.023870262390670555,1.0,0.046627513792489764,0.9802976958560705,0.5128268641099951,0.0,0.0,0.0,14.0,1.0,14.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
NAB/NAB_data_art1_0,4031,402,1,17,0.3132439625899063,0.16708605938600907,0.8258706467661692,0.277940560904144,0.763317265971054,0.3132439625899063,0.058823529411764705,1.0,0.1111111111111111,16.0,1.0,17.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
NAB/NAB_data_tweets_3,15901,1590,3,1,0.1085656425719029,0.1,1.0,0.18181818181818182,0.46156826630700143,0.1085656425719029,0.0,0.0,0.0,1.0,3.0,1.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
TODS/TODS_012,5000,204,155,44,0.781529953460321,0.043571123451516446,1.0,0.08350388866148178,0.952999026966917,0.781529953460321,0.06818181818181818,0.01935483870967742,0.030150753768844223,41.0,155.0,44.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
TODS/TODS_12,5000,225,123,41,0.612520589172545,0.04805638615976079,1.0,0.09170572651314449,0.866931937172775,0.612520589172545,0.12195121951219512,0.04065040650406504,0.06097560975609756,36.0,123.0,41.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
TODS/TODS_234,5000,410,13,1,0.06584001888203689,0.08181636327265453,0.9975609756097561,0.15122943242743575,0.4242985812211063,0.06584001888203689,0.0,0.0,0.0,1.0,13.0,1.0,learned_prototype_event_time__all_donors_no_filter,all_donors_no_filter,learned_prototype_event_time,0.2
Genesis/processed_Genesis_AnomalyLabels_col_2,16220,50,3,94,0.001965055371847917,0.0011210762331838565,0.24,0.0022317277292170355,0.1805986394557823,0.001965055371847917,0.02127659574468085,0.6666666666666666,0.041237113402061855,92.0,3.0,94.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,8866,62,5,222,0.030227565506286608,0.008709562744400995,0.7903225806451613,0.017229254571026722,0.6667588779293869,0.030227565506286608,0.009009009009009009,0.4,0.017621145374449337,220.0,5.0,222.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721,7578,127,10,257,0.01996138754719417,0.009979529170931423,0.30708661417322836,0.019330855018587362,0.3552638392352345,0.01996138754719417,0.007782101167315175,0.2,0.0149812734082397,255.0,10.0,257.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9,11138,178,12,306,0.014513474370412083,0.012572533849129593,0.43820224719101125,0.024443748041366342,0.41988717911916673,0.014513474370412083,0.0196078431372549,0.5,0.03773584905660377,300.0,12.0,306.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
MSL/M-4_col_0,2038,251,1,33,0.08051516146950294,0.09471094710947109,0.6135458167330677,0.16409163558870538,0.28396876957753764,0.08051516146950294,0.030303030303030304,1.0,0.05882352941176471,32.0,1.0,33.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
MSL/M-6_col_0,2049,181,1,2,0.07920985063443262,0.015476190476190477,0.0718232044198895,0.025465230166503428,0.08153903486459946,0.07920985063443262,0.0,0.0,0.0,2.0,1.0,2.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
MSL/P-10_col_0,6100,131,1,6,0.48980904169099276,0.4111111111111111,0.8473282442748091,0.5536159600997507,0.9822825054128264,0.48980904169099276,0.16666666666666666,1.0,0.2857142857142857,5.0,1.0,6.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
NAB/NAB_data_art1_0,4031,402,1,28,0.4577513164267689,0.37681159420289856,0.5174129353233831,0.4360587002096436,0.7906204716291785,0.4577513164267689,0.03571428571428571,1.0,0.0689655172413793,27.0,1.0,28.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
NAB/NAB_data_tweets_3,15901,1590,3,254,0.09392712441028683,0.06606606606606606,0.0830188679245283,0.07357859531772576,0.4220733578295976,0.09392712441028683,0.0,0.0,0.0,254.0,3.0,254.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
TODS/TODS_012,5000,204,155,21,0.7892832462424564,0.6076388888888888,0.8578431372549019,0.7113821138211383,0.9726671736250797,0.7892832462424564,0.7619047619047619,0.1032258064516129,0.18181818181818182,5.0,155.0,21.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
TODS/TODS_12,5000,225,123,16,0.6424120681127495,0.6561085972850679,0.6444444444444445,0.6502242152466368,0.9037095986038395,0.6424120681127495,0.6875,0.08943089430894309,0.15827338129496402,5.0,123.0,16.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
TODS/TODS_234,5000,410,13,69,0.09090550350288328,0.08231558378114313,0.8219512195121951,0.14964476021314388,0.4508127424411499,0.09090550350288328,0.08695652173913043,0.46153846153846156,0.14634146341463414,63.0,13.0,69.0,learned_prototype_event_time__same_dataset_only,same_dataset_only,learned_prototype_event_time,0.2
Genesis/processed_Genesis_AnomalyLabels_col_2,16220,50,3,159,0.002744925716539135,0.0017915795759928337,0.24,0.0035566093657379964,0.4216703772418058,0.002744925716539135,0.012578616352201259,0.6666666666666666,0.02469135802469136,157.0,3.0,159.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,8866,62,5,144,0.018813811237030315,0.024193548387096774,0.3870967741935484,0.04554079696394687,0.6798028022453138,0.018813811237030315,0.020833333333333332,0.6,0.040268456375838924,141.0,5.0,144.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721,7578,127,10,141,0.014740615420312415,0.015517241379310345,0.14173228346456693,0.027972027972027972,0.41733868624092096,0.014740615420312415,0.014184397163120567,0.2,0.026490066225165563,139.0,10.0,141.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9,11138,178,12,59,0.010613839543062786,0.0,0.0,0.0,0.2987859325022554,0.010613839543062786,0.0,0.0,0.0,59.0,12.0,59.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
MSL/M-4_col_0,2038,251,1,37,0.08453001974972771,0.04935064935064935,0.15139442231075698,0.07443682664054849,0.3200181924791043,0.08453001974972771,0.0,0.0,0.0,37.0,1.0,37.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
MSL/M-6_col_0,2049,181,1,3,0.14529096537506564,0.015873015873015872,0.0718232044198895,0.026,0.5181362168301252,0.14529096537506564,0.0,0.0,0.0,3.0,1.0,3.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
MSL/P-10_col_0,6100,131,1,4,0.7236866048143016,0.66,0.5038167938931297,0.5714285714285714,0.9929240004655095,0.7236866048143016,0.25,1.0,0.4,3.0,1.0,4.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
NAB/NAB_data_art1_0,4031,402,1,1,0.4573423641871424,0.7175572519083969,0.46766169154228854,0.5662650602409639,0.7920551554709232,0.4573423641871424,1.0,1.0,1.0,0.0,1.0,1.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
NAB/NAB_data_tweets_3,15901,1590,3,1,0.1307511816892341,0.96,0.01509433962264151,0.029721362229102165,0.5136306285045281,0.1307511816892341,0.0,0.0,0.0,1.0,3.0,1.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
TODS/TODS_012,5000,204,155,4,0.7514569441022831,0.9514563106796117,0.4803921568627451,0.6384364820846905,0.9580481692259889,0.7514569441022831,0.75,0.01935483870967742,0.03773584905660377,1.0,155.0,4.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
TODS/TODS_12,5000,225,123,5,0.658319763793913,0.9629629629629629,0.3466666666666667,0.5098039215686274,0.8795094822571263,0.658319763793913,1.0,0.04065040650406504,0.078125,0.0,123.0,5.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
TODS/TODS_234,5000,410,13,53,0.07611555425059803,0.07180020811654526,0.33658536585365856,0.1183533447684391,0.42310298102981025,0.07611555425059803,0.09433962264150944,0.38461538461538464,0.15151515151515152,48.0,13.0,53.0,learned_prototype_event_time__cross_dataset_all,cross_dataset_all,learned_prototype_event_time,0.2
Genesis/processed_Genesis_AnomalyLabels_col_2,16220,50,3,130,0.0027140594860038075,0.0015964877270005988,0.32,0.003177124702144559,0.4125640074211503,0.0027140594860038075,0.015384615384615385,0.6666666666666666,0.03007518796992481,128.0,3.0,130.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,8866,62,5,266,0.03550761702316796,0.015906362545018007,0.8548387096774194,0.031231585150265175,0.7851508112148436,0.03550761702316796,0.018796992481203006,1.0,0.03690036900369004,261.0,5.0,266.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721,7578,127,10,267,0.014275068375244601,0.014420686225758329,0.4566929133858268,0.027958544227524706,0.4274203008210069,0.014275068375244601,0.011235955056179775,0.3,0.021660649819494584,264.0,10.0,267.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9,11138,178,12,188,0.013380496537971822,0.017543859649122806,0.3202247191011236,0.0332652465713452,0.3924477671614861,0.013380496537971822,0.031914893617021274,0.5,0.06,182.0,12.0,188.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
MSL/M-4_col_0,2038,251,1,46,0.09520179725960967,0.09716157205240175,0.3545816733067729,0.15252784918594686,0.39829824518378637,0.09520179725960967,0.021739130434782608,1.0,0.042553191489361694,45.0,1.0,46.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
MSL/M-6_col_0,2049,181,1,3,0.07927072144818442,0.015853658536585366,0.0718232044198895,0.025974025974025976,0.07858435766086574,0.07927072144818442,0.0,0.0,0.0,3.0,1.0,3.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
MSL/P-10_col_0,6100,131,1,6,0.4346508355883227,0.5055555555555555,0.6946564885496184,0.5852090032154341,0.9608460506510098,0.4346508355883227,0.16666666666666666,1.0,0.2857142857142857,5.0,1.0,6.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
NAB/NAB_data_art1_0,4031,402,1,63,0.13405000826852548,0.0515695067264574,0.05721393034825871,0.054245283018867926,0.5546783854220219,0.13405000826852548,0.0,0.0,0.0,63.0,1.0,63.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
NAB/NAB_data_tweets_3,15901,1590,3,38,0.09412142306789148,0.09863507597218646,0.9635220125786164,0.17895105711949538,0.4550421477255698,0.09412142306789148,0.07894736842105263,1.0,0.14634146341463414,35.0,3.0,38.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
TODS/TODS_012,5000,204,155,15,0.6271932544110375,0.6309523809523809,0.5196078431372549,0.5698924731182796,0.9100567875190109,0.6271932544110375,0.8666666666666667,0.08387096774193549,0.15294117647058825,2.0,155.0,15.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
TODS/TODS_12,5000,225,123,11,0.5824746970395833,0.773109243697479,0.4088888888888889,0.5348837209302325,0.8539355439208842,0.5824746970395833,0.7272727272727273,0.06504065040650407,0.11940298507462688,3.0,123.0,11.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
TODS/TODS_234,5000,410,13,68,0.08789802370340517,0.07872340425531915,0.09024390243902439,0.08409090909090909,0.538571390615867,0.08789802370340517,0.014705882352941176,0.07692307692307693,0.024691358024691357,67.0,13.0,68.0,learned_prototype_event_time__cross_dataset_compatible,cross_dataset_compatible,learned_prototype_event_time,0.2
Genesis/processed_Genesis_AnomalyLabels_col_2,16220,50,3,161,0.0027094835920315335,0.0012401818933443572,0.24,0.0024676125848241827,0.40779035250463824,0.0027094835920315335,0.012422360248447204,0.6666666666666666,0.024390243902439022,159.0,3.0,161.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,8866,62,5,347,0.09920875699876487,0.009851033157135992,0.6612903225806451,0.019412878787878788,0.6987421406691973,0.09920875699876487,0.005763688760806916,0.4,0.011363636363636364,345.0,5.0,347.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721,7578,127,10,274,0.028268117884410505,0.010353066100345103,0.30708661417322836,0.020030816640986132,0.36902408068673337,0.028268117884410505,0.010948905109489052,0.3,0.021126760563380285,271.0,10.0,274.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9,11138,178,12,194,0.017334192066150556,0.018020866266202973,0.3202247191011236,0.03412152050284346,0.4713303739850734,0.017334192066150556,0.010309278350515464,0.16666666666666666,0.01941747572815534,192.0,12.0,194.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
MSL/M-4_col_0,2038,251,1,58,0.15866128126762258,0.096,0.38247011952191234,0.15347721822541965,0.37985718012114944,0.15866128126762258,0.017241379310344827,1.0,0.03389830508474576,57.0,1.0,58.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
MSL/M-6_col_0,2049,181,1,2,0.07594376644471824,0.009836065573770493,0.016574585635359115,0.012345679012345678,0.026698569687792065,0.07594376644471824,0.0,0.0,0.0,2.0,1.0,2.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
MSL/P-10_col_0,6100,131,1,5,0.5652821777006755,0.4025423728813559,0.7251908396946565,0.5177111716621253,0.9168892969911975,0.5652821777006755,0.2,1.0,0.33333333333333337,4.0,1.0,5.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
NAB/NAB_data_art1_0,4031,402,1,14,0.4614232725660001,0.5444444444444444,0.48756218905472637,0.5144356955380578,0.7919194328714652,0.4614232725660001,0.07142857142857142,1.0,0.13333333333333333,13.0,1.0,14.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
NAB/NAB_data_tweets_3,15901,1590,3,460,0.0968893891249207,0.08852821836960531,0.3018867924528302,0.13690815744438106,0.48057339452565184,0.0968893891249207,0.002173913043478261,0.3333333333333333,0.004319654427645789,459.0,3.0,460.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
TODS/TODS_012,5000,204,155,20,0.7268227640247997,0.5925925925925926,0.7058823529411765,0.6442953020134228,0.9281468216978201,0.7268227640247997,0.9,0.11612903225806452,0.20571428571428574,2.0,155.0,20.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
TODS/TODS_12,5000,225,123,14,0.601734761706455,0.625,0.5777777777777777,0.6004618937644342,0.8503725421756836,0.601734761706455,0.7142857142857143,0.08130081300813008,0.145985401459854,4.0,123.0,14.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
TODS/TODS_234,5000,410,13,58,0.07954580615610501,0.06973784678035123,0.6682926829268293,0.12629638165475915,0.41551995323874813,0.07954580615610501,0.13793103448275862,0.6153846153846154,0.22535211267605634,50.0,13.0,58.0,learned_prototype_event_time__compatibility_top50,compatibility_top50,learned_prototype_event_time,0.2
Genesis/processed_Genesis_AnomalyLabels_col_2,16220,50,3,130,0.0028074344667448963,0.001495016611295681,0.18,0.0029654036243822075,0.43773036487322203,0.0028074344667448963,0.015384615384615385,0.6666666666666666,0.03007518796992481,128.0,3.0,130.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,8866,62,5,307,0.053026042293589495,0.015162721893491124,0.6612903225806451,0.02964569775849602,0.8060284181676951,0.053026042293589495,0.013029315960912053,0.8,0.02564102564102564,303.0,5.0,307.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721,7578,127,10,224,0.014874276728348824,0.01308139534883721,0.28346456692913385,0.025008683570684264,0.34921592726019973,0.014874276728348824,0.008928571428571428,0.2,0.017094017094017092,222.0,10.0,224.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9,11138,178,12,201,0.023346304165264987,0.016086793864571642,0.24157303370786518,0.030164854437039635,0.48368223570901336,0.023346304165264987,0.024875621890547265,0.4166666666666667,0.04694835680751174,196.0,12.0,201.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
MSL/M-4_col_0,2038,251,1,62,0.07674190291303107,0.06990622335890878,0.32669322709163345,0.1151685393258427,0.24132680247114507,0.07674190291303107,0.0,0.0,0.0,62.0,1.0,62.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
MSL/M-6_col_0,2049,181,1,4,0.07681131892171968,0.015719467956469165,0.0718232044198895,0.025793650793650792,0.05214605983886803,0.07681131892171968,0.0,0.0,0.0,4.0,1.0,4.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
MSL/P-10_col_0,6100,131,1,4,0.5018900002501205,0.40239043824701193,0.7709923664122137,0.5287958115183246,0.9245222453413885,0.5018900002501205,0.25,1.0,0.4,3.0,1.0,4.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
NAB/NAB_data_art1_0,4031,402,1,14,0.4625814505986197,0.547752808988764,0.48507462686567165,0.5145118733509235,0.7954598734078301,0.4625814505986197,0.07142857142857142,1.0,0.13333333333333333,13.0,1.0,14.0,learned_prototype_event_time__compatibility_strict,compatibility_strict,learned_prototype_event_time,0.2
