detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,threshold,threshold_mode,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,split_seed
iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.29670066657660155,synthetic_separation,0.009598012646793134,0.29686639356546757,0.3248773972814482,-0.028011003715980642,1
iforest,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.29670066657660155,synthetic_separation,0.16513264753654575,0.2968087452858954,0.3248773972814482,-0.028068651995552807,1
ocsvm,real_only,real_only,fixed_policy,False,0.01652056105012889,fp_aware_synthetic_separation,,,0.0011838724061433092,,1
ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.021823662806127686,fp_aware_synthetic_separation,0.365097588978186,1428.9641961880634,0.0011838724061433092,1428.9630123156574,1
ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.01652056105012889,fp_aware_synthetic_separation,,2.4444459562071386e-06,0.0011838724061433092,-0.001181427960187102,1
ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.01652056105012889,fp_aware_synthetic_separation,,9.15275881669187e-06,0.0011838724061433092,-0.0011747196473266173,1
ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.01652056105012889,fp_aware_synthetic_separation,,2.5340852918912118e-05,0.0011838724061433092,-0.001158531553224397,1
ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.01652056105012889,fp_aware_synthetic_separation,,9.15275881669187e-06,0.0011838724061433092,-0.0011747196473266173,1
lof,real_only,real_only,fixed_policy,False,16.440103485515763,synthetic_separation,,,2831.9659901588725,,1
lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,1.002518929647633,synthetic_separation,0.2635198415883974,97136428.7277689,2831.9659901588725,97133596.76177874,1
lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,1.0129648353352305,synthetic_separation,0.1462528577244684,1.690014776580791,2831.9659901588725,-2830.2759753822916,1
lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,125620947.56711149,synthetic_separation,0.25257249766136575,143721085.2996473,2831.9659901588725,143718253.33365715,1
lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,27.527102553599832,synthetic_separation,0.2825278810408922,2028753037.1754024,2831.9659901588725,2028750205.2094123,1
lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,125620947.56711149,synthetic_separation,0.25257249766136575,143721085.2996473,2831.9659901588725,143718253.33365715,1
autoencoder,real_only,real_only,fixed_policy,False,169355.04903505533,synthetic_separation,,,33010.07470953318,,1
autoencoder,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.20809608827766596,synthetic_separation,0.35426221730191365,1881365668730.296,18192.084087000283,1881365650538.212,1
autoencoder,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.3829875438277489,synthetic_separation,0.24211884717015916,3.061178027391346,14147.578004256737,-14144.516826229345,1
