dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,num_seeds_total,num_seeds_valid,num_seeds_invalid,num_seeds,threshold_mode,threshold_calibration_method,auroc_mean,auroc_std,auroc_median,auroc_min,auroc_max,auprc_mean,auprc_std,auprc_median,auprc_min,auprc_max,best_point_f1_mean,best_point_f1_std,best_point_f1_median,best_point_f1_min,best_point_f1_max,event_precision_mean,event_precision_std,event_precision_median,event_precision_min,event_precision_max,event_recall_mean,event_recall_std,event_recall_median,event_recall_min,event_recall_max,event_f1_mean,event_f1_std,event_f1_median,event_f1_min,event_f1_max,false_positive_events_mean,false_positive_events_std,false_positive_events_median,false_positive_events_min,false_positive_events_max,num_synthetic_windows_mean,num_synthetic_points_mean,num_rejected_synthetic_windows_mean,metrics_valid_partial,metrics_valid_all
TSB-UAD-Public-v2,iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.426920587497445,0.10441681555301557,0.379020518779968,0.3259065805599787,0.6005594964508324,0.04777779919397783,0.016881577342856866,0.048399301610332596,0.019443802062457445,0.06934269834394263,0.058171282354596454,0.03437023424013063,0.054969461410327596,0.0,0.10132955707654787,0.045425675991220285,0.038013422913626596,0.061224489795918366,0.0,0.08695652173913043,0.052097970335675245,0.07150233422749651,0.020833333333333332,0.0,0.19047619047619047,0.04221942571644837,0.044686098031216516,0.031088082901554404,0.0,0.11940298507462685,50.0,30.80259729308553,46.0,0.0,92.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,iforest,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.426920587497445,0.10441681555301557,0.379020518779968,0.3259065805599787,0.6005594964508324,0.04777779919397783,0.016881577342856866,0.048399301610332596,0.019443802062457445,0.06934269834394263,0.04550576716123985,0.034617467744816305,0.05122436618499611,0.0,0.08863655269944264,0.019706959706959706,0.033375089573010795,0.0,0.0,0.08571428571428572,0.02321428571428571,0.0369047619047619,0.0,0.0,0.09523809523809523,0.011223684625824574,0.014173312126099253,0.0,0.0,0.0335195530726257,44.2,60.08127828200728,2.0,0.0,154.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,iforest,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.426920587497445,0.10441681555301557,0.379020518779968,0.3259065805599787,0.6005594964508324,0.04777779919397783,0.016881577342856866,0.048399301610332596,0.019443802062457445,0.06934269834394263,0.06476956794830986,0.017584774547344376,0.05883066472586123,0.0462323132609411,0.08863655269944264,0.08557169760559591,0.0886607107279951,0.07627118644067797,0.0,0.25,0.09639834542373527,0.16631678351942863,0.020833333333333332,0.0,0.42857142857142855,0.04365424224111576,0.04573094519159642,0.0335195530726257,0.0,0.12949640287769787,56.4,34.23799059524376,62.0,3.0,109.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,iforest,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.426920587497445,0.10441681555301557,0.379020518779968,0.3259065805599787,0.6005594964508324,0.04777779919397783,0.016881577342856866,0.048399301610332596,0.019443802062457445,0.06934269834394263,0.06447441269090774,0.024208518056752885,0.05883066472586123,0.038974204933728836,0.10144005552021283,0.027170057435712085,0.017907038892996323,0.027472527472527472,0.0,0.04838709677419355,0.10545999854026641,0.16357687081311015,0.017361111111111112,0.0,0.42857142857142855,0.03481795997085102,0.03193618675715143,0.021276595744680854,0.0,0.08695652173913042,105.0,59.22499472351179,65.0,44.0,177.0,205.2,2325.2,0.0,False,True
TSB-UAD-Public-v2,iforest,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.426920587497445,0.10441681555301557,0.379020518779968,0.3259065805599787,0.6005594964508324,0.04777779919397783,0.016881577342856866,0.048399301610332596,0.019443802062457445,0.06934269834394263,0.004563581056545652,0.0037391661136127754,0.0071875,0.0,0.008149295085975063,0.003125,0.006250000000000001,0.0,0.0,0.015625,0.002898550724637681,0.005797101449275362,0.0,0.0,0.014492753623188406,0.003007518796992481,0.006015037593984962,0.0,0.0,0.015037593984962405,45.0,46.156256347325225,49.0,0.0,126.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6386343570878641,0.08531157737999917,0.6858225425108249,0.5072143553896393,0.7357778037068784,0.056103713500675244,0.022854364289932,0.0443805631457714,0.03580289056322401,0.09747437005444295,0.0795594135351587,0.03751535703297025,0.06823309733136233,0.032984597500726534,0.14448002105355498,0.04517023003865109,0.023268924355549385,0.03618421052631579,0.02027027027027027,0.08108108108108109,0.21266241433033412,0.1947907849848875,0.09375,0.05737704918032787,0.5714285714285714,0.057483074199813744,0.01817798427474964,0.06008583690987124,0.03745318352059925,0.08695652173913043,333.8,154.00311685157544,306.0,104.0,580.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6366907690019723,0.0677056295407605,0.6639174824490894,0.5115173101922752,0.6980575769710604,0.053773619742145506,0.011037068563239496,0.052865803419992634,0.04234496314270077,0.07348112654150131,0.0768326404853634,0.035711855711131876,0.08157674453998935,0.03350395532805956,0.13752328500850408,0.029229774874119437,0.009464563429811048,0.02952755905511811,0.015625,0.043859649122807015,0.2625604330386548,0.2718091955792246,0.09420289855072464,0.024305555555555556,0.7142857142857143,0.0436254534609423,0.015203103276877692,0.0423728813559322,0.019021739130434784,0.0621761658031088,419.8,158.7115622757208,493.0,109.0,536.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,internal_classifier,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6435342699497271,0.07746235920041573,0.6867617691195663,0.5190106443378105,0.7237610727707713,0.06118084344658582,0.028919567519173576,0.04484859082079937,0.03674098562694575,0.11361738564459893,0.07418261097161163,0.03747242533980626,0.06461538461538462,0.029206721949071694,0.1402279819142839,0.026172183102066156,0.022898010422595885,0.022146507666098807,0.0,0.06875,0.16472878412472142,0.22944758357590797,0.07971014492753623,0.0,0.6190476190476191,0.035904107353489555,0.025709150214273172,0.03678929765886287,0.0,0.07801418439716312,357.2,241.28356761288157,449.0,1.0,613.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6396805985486453,0.07539961480792,0.6779311319687887,0.5128768716696589,0.7147599155376818,0.054629761080044546,0.015740550912933728,0.04497501189948732,0.03790534949402694,0.07573432871941374,0.07919706794326856,0.038979700068653575,0.06821163095758635,0.037114117238987165,0.15177362577849987,0.04200121240244274,0.02959463855710896,0.023465703971119134,0.011627906976744186,0.08469945355191257,0.20158058929637254,0.21911919363777052,0.07377049180327869,0.041666666666666664,0.6190476190476191,0.05718972679585049,0.03764679666456163,0.04521739130434783,0.018779342723004695,0.12301587301587302,351.2,190.02147247087632,335.0,119.0,591.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6366907690019723,0.0677056295407605,0.6639174824490894,0.5115173101922752,0.6980575769710604,0.053773619742145506,0.011037068563239496,0.052865803419992634,0.04234496314270077,0.07348112654150131,0.0768326404853634,0.035711855711131876,0.08157674453998935,0.03350395532805956,0.13752328500850408,0.029229774874119437,0.009464563429811048,0.02952755905511811,0.015625,0.043859649122807015,0.2625604330386548,0.2718091955792246,0.09420289855072464,0.024305555555555556,0.7142857142857143,0.0436254534609423,0.015203103276877692,0.0423728813559322,0.019021739130434784,0.0621761658031088,419.8,158.7115622757208,493.0,109.0,536.0,1.0,48.6,101.6,False,True
