detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,threshold,threshold_mode,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,split_seed
lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,1.465331903552601,synthetic_separation,0.08071748878923767,3797433.7847395414,770430556916.1093,-770426759482.3245,2
autoencoder,real_only,real_only,fixed_policy,False,101.29919204928704,synthetic_separation,,,21.05592091387926,,2
autoencoder,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.0021563700039600973,synthetic_separation,0.10746064339493498,12.964372829218126,26.065706014557882,-13.101333185339756,2
autoencoder,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0007428070785352875,synthetic_separation,0.061522786943062034,7.158421545995746,19.133735582359144,-11.975314036363397,2
autoencoder,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.0027719204451966406,synthetic_separation,0.06315708101422388,0.003909799748358216,33.21221878409695,-33.20830898434859,2
autoencoder,compatibility_strict,compatibility_strict,fixed_policy,False,0.0017524911519969746,synthetic_separation,0.007148788677474095,0.005882960266430582,22.252697306534394,-22.246814346267964,2
autoencoder,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0007180043042064831,synthetic_separation,0.052651976525301736,31.228639922066506,24.173646959668275,7.054992962398231,2
autoencoder,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.002149590593120516,synthetic_separation,0.06264100862641009,0.004070890841391225,32.91543848586741,-32.91136759502602,2
autoencoder,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.0017524911519969746,synthetic_separation,0.007148788677474095,0.005882960266430582,22.252697306534394,-22.246814346267964,2
autoencoder,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0007180043042064831,synthetic_separation,0.052651976525301736,31.228639922066506,24.173646959668275,7.054992962398231,2
cnn,real_only,real_only,fixed_policy,False,346851.93527796015,synthetic_separation,,,49447.522601250246,,2
cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.3084132797675292,synthetic_separation,0.10259166826646189,2113.4470550722867,49447.522601250246,-47334.07554617796,2
cnn,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.052651976525301736,659.3886201270695,49447.522601250246,-48788.133981123174,2
cnn,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.052651976525301736,0.27146361335703956,49447.522601250246,-49447.251137636886,2
cnn,compatibility_strict,compatibility_strict,fixed_policy,False,6.603066816398933e-08,synthetic_separation,0.005867999070415989,0.4976467500496565,49447.522601250246,-49447.02495450019,2
cnn,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.052651976525301736,110.39957137461153,49447.522601250246,-49337.123029875635,2
cnn,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.052651976525301736,0.8667640677155845,49447.522601250246,-49446.65583718253,2
cnn,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,6.603066816398933e-08,synthetic_separation,0.005867999070415989,0.4976467500496565,49447.522601250246,-49447.02495450019,2
cnn,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0,synthetic_separation,0.052651976525301736,110.39957137461153,49447.522601250246,-49337.123029875635,2
timesnet,real_only,real_only,fixed_policy,False,436318.9535038491,synthetic_separation,,,59199.46309606418,,2
timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.18233992549313988,synthetic_separation,0.10737026728180882,18883.59337759704,59199.46309606418,-40315.86971846714,2
timesnet,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.052651976525301736,6712.831333844527,59199.46309606418,-52486.63176221965,2
timesnet,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.05242341120539812,synthetic_separation,0.05715367146101438,0.3916719935121477,59199.46309606418,-59199.071424070666,2
timesnet,compatibility_strict,compatibility_strict,fixed_policy,False,0.11474754374447517,synthetic_separation,0.0080393414581997,0.6336782100316161,59199.46309606418,-59198.82941785415,2
timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.052651976525301736,685.2477082528535,59199.46309606418,-58514.215387811324,2
timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.05242341120539812,synthetic_separation,0.05715367146101438,0.9264575717194098,59199.46309606418,-59198.536638492464,2
timesnet,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.11474754374447517,synthetic_separation,0.0080393414581997,0.6336782100316161,59199.46309606418,-59198.82941785415,2
timesnet,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0,synthetic_separation,0.052651976525301736,685.2477082528535,59199.46309606418,-58514.215387811324,2
internal_classifier,real_only,real_only,fixed_policy,False,0.4253443385868184,oracle_val,0.15588723051409617,,,,3
internal_classifier,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.3526522778427761,oracle_val,0.1497797356828194,,,,3
internal_classifier,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.2379430634145756,oracle_val,0.10855457227138644,,,,3
internal_classifier,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.22102334881440489,oracle_val,0.10074515648286139,,,,3
internal_classifier,compatibility_strict,compatibility_strict,fixed_policy,False,0.31304607113092053,oracle_val,0.13807531380753138,,,,3
internal_classifier,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.20282585648317245,oracle_val,0.10667741502082492,,,,3
internal_classifier,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.35892755056025777,oracle_val,0.11392801251956182,,,,3
internal_classifier,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.31304607113092053,oracle_val,0.13807531380753138,,,,3
internal_classifier,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.20282585648317245,oracle_val,0.10667741502082492,,,,3
iforest,real_only,real_only,fixed_policy,False,0.4750072454626288,synthetic_separation,,,0.34560801214045955,,3
iforest,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.30117984767909034,synthetic_separation,0.12136234278894703,0.31061368599104,0.34560801214045955,-0.03499432614941955,3
iforest,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.30037791690987337,synthetic_separation,0.07083798023305003,0.3146481158945941,0.34560801214045955,-0.030959896245865426,3
iforest,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.30037791690987337,synthetic_separation,0.07690243434924286,0.30114417862677706,0.34560801214045955,-0.044463833513682494,3
iforest,compatibility_strict,compatibility_strict,fixed_policy,False,0.30037791690987337,synthetic_separation,0.008325090669304319,0.3009525664394924,0.34560801214045955,-0.044655445700967134,3
iforest,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.5054812191336563,synthetic_separation,0.08921330089213302,0.31174216142069333,0.34560801214045955,-0.03386585071976622,3
iforest,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.30067672705392456,synthetic_separation,0.07430837082906402,0.30165859651347315,0.34560801214045955,-0.0439494156269864,3
iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.30037791690987337,synthetic_separation,0.008325090669304319,0.3009525664394924,0.34560801214045955,-0.044655445700967134,3
iforest,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.30067672705392456,synthetic_separation,0.07430837082906402,0.30165859651347315,0.34560801214045955,-0.0439494156269864,3
ocsvm,real_only,real_only,fixed_policy,False,0.017252499888627426,synthetic_separation,,,0.02959485361744619,,3
ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.0,synthetic_separation,0.10200510025501275,24.994322923885413,0.02959485361744619,24.964728070267967,3
ocsvm,cross_dataset_all,cross_dataset_all,fixed_policy,False,1.1895328295336185,synthetic_separation,0.07125103562551781,18.78808128534184,0.02959485361744619,18.758486431724393,3
ocsvm,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,0.0,0.02959485361744619,-0.02959485361744619,3
ocsvm,compatibility_strict,compatibility_strict,fixed_policy,False,0.0,synthetic_separation,0.005592469545957918,0.0,0.02959485361744619,-0.02959485361744619,3
ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,0.0,0.02959485361744619,-0.02959485361744619,3
ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,0.0,0.02959485361744619,-0.02959485361744619,3
ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.0,synthetic_separation,0.005592469545957918,0.0,0.02959485361744619,-0.02959485361744619,3
ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.0,synthetic_separation,0.05374361135992413,0.0,0.02959485361744619,-0.02959485361744619,3
lof,real_only,real_only,fixed_policy,False,18.112200315105262,synthetic_separation,,,5627692.895033538,,3
lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,1.2913412970735139,synthetic_separation,0.12403713213509777,141795885.53443414,5627692.895033538,136168192.6394006,3
lof,cross_dataset_all,cross_dataset_all,fixed_policy,False,473937679.19488394,synthetic_separation,0.1011608623548922,117908059.8692476,5627692.895033538,112280366.97421406,3
lof,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,1.261972949665588,synthetic_separation,0.06163417669017005,33674543.955871,5627692.895033538,28046851.060837463,3
lof,compatibility_strict,compatibility_strict,fixed_policy,False,1.5031398489829093,synthetic_separation,0.00935958085355308,3.0981357080544996,5627692.895033538,-5627689.79689783,3
lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,547408115.4301627,synthetic_separation,0.13311421528348397,172290308.3377511,5627692.895033538,166662615.44271755,3
lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,1.2875507404517754,synthetic_separation,0.07875542813777985,33674544.57214053,5627692.895033538,28046851.67710699,3
lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,1.5031398489829093,synthetic_separation,0.00935958085355308,3.0981357080544996,5627692.895033538,-5627689.79689783,3
lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,1.2875507404517754,synthetic_separation,0.07875542813777985,33674544.57214053,5627692.895033538,28046851.67710699,3
autoencoder,real_only,real_only,fixed_policy,False,11406.861847088472,synthetic_separation,,,2049.1157488146005,,3
autoencoder,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.010601205212113189,synthetic_separation,0.13557557140625814,12808.658837598396,2233.5654709737873,10575.09336662461,3
autoencoder,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.03763865688728955,synthetic_separation,0.08650144889926906,24124.066304792592,2342.2392671404173,21781.827037652176,3
autoencoder,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.02067551514602915,synthetic_separation,0.08563283922462941,0.03415074039503244,2139.819955347731,-2139.785804607336,3
autoencoder,compatibility_strict,compatibility_strict,fixed_policy,False,0.008814442544170022,synthetic_separation,0.010473375849017473,0.03628210713529767,2143.984722664442,-2143.9484405573066,3
autoencoder,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.016116006779891442,synthetic_separation,0.0700643448064549,0.36958256520706545,2144.7530883251675,-2144.3835057599604,3
autoencoder,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.026941585211822293,synthetic_separation,0.0979020979020979,0.05573604932746901,2198.7320700453806,-2198.676333996053,3
autoencoder,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.008814442544170022,synthetic_separation,0.010473375849017473,0.03628210713529767,2143.984722664442,-2143.9484405573066,3
autoencoder,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.016116006779891442,synthetic_separation,0.0700643448064549,0.36958256520706545,2144.7530883251675,-2144.3835057599604,3
cnn,real_only,real_only,fixed_policy,False,1937590.9446242373,synthetic_separation,,,335437.8790073337,,3
cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.0,synthetic_separation,0.10200510025501275,2590599.0009704363,335437.8790073337,2255161.1219631024,3
cnn,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,363117.49320844,335437.8790073337,27679.614201106306,3
cnn,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,5.403349589923335,335437.8790073337,-335432.4756577438,3
cnn,compatibility_strict,compatibility_strict,fixed_policy,False,0.11065267910337503,synthetic_separation,0.005887496356747304,4.196238470262812,335437.8790073337,-335433.68276886345,3
cnn,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,11.6019501612434,335437.8790073337,-335426.2770571725,3
cnn,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,5.109227557867609,335437.8790073337,-335432.7697797759,3
cnn,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.11065267910337503,synthetic_separation,0.005887496356747304,4.196238470262812,335437.8790073337,-335433.68276886345,3
cnn,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0,synthetic_separation,0.05374361135992413,11.6019501612434,335437.8790073337,-335426.2770571725,3
timesnet,real_only,real_only,fixed_policy,False,873572.550673061,synthetic_separation,,,113673.06333975506,,3
timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,75.71685808175481,synthetic_separation,0.10303652633123074,1212618554.3344216,113673.06333975506,1212504881.271082,3
timesnet,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,61525590.02547323,113673.06333975506,61411916.962133475,3
timesnet,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,57.14833315148395,synthetic_separation,0.05680029066246821,539.0014625097773,113673.06333975506,-113134.06187724527,3
timesnet,compatibility_strict,compatibility_strict,fixed_policy,False,11.270640161578001,synthetic_separation,0.0059187201500190455,528.6478609947974,113673.06333975506,-113144.41547876026,3
timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.05374361135992413,589.3788744500873,113673.06333975506,-113083.68446530496,3
timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,83.08677038315919,synthetic_separation,0.058404647385845464,1316.8396185993668,113673.06333975506,-112356.2237211557,3
timesnet,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,11.270640161578001,synthetic_separation,0.0059187201500190455,528.6478609947974,113673.06333975506,-113144.41547876026,3
timesnet,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0,synthetic_separation,0.05374361135992413,589.3788744500873,113673.06333975506,-113083.68446530496,3
internal_classifier,real_only,real_only,fixed_policy,False,0.14149432640250942,oracle_val,0.0640467603531899,,,,4
internal_classifier,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.9101570968110007,oracle_val,0.06033519553072625,,,,4
internal_classifier,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0,oracle_val,0.0563563975837452,,,,4
internal_classifier,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.0011698717948717954,oracle_val,0.05680507497116494,,,,4
internal_classifier,compatibility_strict,compatibility_strict,fixed_policy,False,0.14149432640250942,oracle_val,0.0640467603531899,,,,4
internal_classifier,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.01516725024266644,oracle_val,0.05649064509138193,,,,4
internal_classifier,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.005437749682343578,oracle_val,0.05647058823529412,,,,4
internal_classifier,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.14149432640250942,oracle_val,0.0640467603531899,,,,4
internal_classifier,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.01516725024266644,oracle_val,0.05649064509138193,,,,4
iforest,real_only,real_only,fixed_policy,False,0.8034215990013426,synthetic_separation,,,0.4505310088623185,,4
iforest,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.30014017132772386,synthetic_separation,0.14197166469893743,0.3197665746548448,0.4505310088623185,-0.1307644342074737,4
iforest,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.2990153793411222,synthetic_separation,0.06487573624479241,0.31932660807264807,0.4505310088623185,-0.13120440078967044,4
iforest,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.2990699643020006,synthetic_separation,0.07374321772235379,0.30136912510357283,0.4505310088623185,-0.14916188375874567,4
iforest,compatibility_strict,compatibility_strict,fixed_policy,False,0.8034215990013426,synthetic_separation,,,0.4505310088623185,,4
iforest,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.2990153793411222,synthetic_separation,0.07135902869251474,0.3254842935107694,0.4505310088623185,-0.1250467153515491,4
iforest,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.2990699643020006,synthetic_separation,0.07322338830584707,0.3000847930908916,0.4505310088623185,-0.15044621577142692,4
iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.8034215990013426,synthetic_separation,,,0.4505310088623185,,4
iforest,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.2990699643020006,synthetic_separation,0.07322338830584707,0.3000847930908916,0.4505310088623185,-0.15044621577142692,4
ocsvm,real_only,real_only,fixed_policy,False,49.48936417013149,synthetic_separation,,,15.650120381897432,,4
ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.0,synthetic_separation,0.11963080445515037,0.0793603648575471,15.650120381897432,-15.570760017039886,4
ocsvm,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,2.0117683681033647,15.650120381897432,-13.638352013794067,4
ocsvm,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,0.0,15.650120381897432,-15.650120381897432,4
ocsvm,compatibility_strict,compatibility_strict,fixed_policy,False,49.48936417013149,synthetic_separation,,,15.650120381897432,,4
ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,2.052190539750269,15.650120381897432,-13.597929842147163,4
ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,0.0,15.650120381897432,-15.650120381897432,4
ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,49.48936417013149,synthetic_separation,,,15.650120381897432,,4
ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.0,synthetic_separation,0.06362091271149894,0.0,15.650120381897432,-15.650120381897432,4
lof,real_only,real_only,fixed_policy,False,115.58967691263497,synthetic_separation,,,11888197358.329477,,4
lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,1.0322876443504625,synthetic_separation,0.14521900061690315,24656.165922048356,11888197358.329477,-11888172702.163555,4
lof,cross_dataset_all,cross_dataset_all,fixed_policy,False,18371680.370493457,synthetic_separation,0.10220994475138122,19030306.4571386,11888197358.329477,-11869167051.87234,4
lof,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,1.0506921867930745,synthetic_separation,0.08197050938337802,2.388143512232975,11888197358.329477,-11888197355.941334,4
lof,compatibility_strict,compatibility_strict,fixed_policy,False,115.58967691263497,synthetic_separation,,,11888197358.329477,,4
lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,1.035925804926433,synthetic_separation,0.07498743508125315,2.5862498801817293,11888197358.329477,-11888197355.743227,4
lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,1.260705839256691,synthetic_separation,0.07806871709614852,2.8709408091568864,11888197358.329477,-11888197355.458536,4
lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,115.58967691263497,synthetic_separation,,,11888197358.329477,,4
lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,1.260705839256691,synthetic_separation,0.07806871709614852,2.8709408091568864,11888197358.329477,-11888197355.458536,4
autoencoder,real_only,real_only,fixed_policy,False,8220128.903717601,synthetic_separation,,,1310977.1117670177,,4
autoencoder,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.002001553545445445,synthetic_separation,0.1550642268142843,13.988306272189194,2078288.9325627154,-2078274.9442564433,4
autoencoder,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0008596692956424891,synthetic_separation,0.06362091271149894,15.280458286094639,1289942.6617695256,-1289927.3813112394,4
autoencoder,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.007768821952670993,synthetic_separation,0.09400830381289757,0.017687358954382396,2529395.905344533,-2529395.887657174,4
autoencoder,compatibility_strict,compatibility_strict,fixed_policy,False,8220128.903717601,synthetic_separation,,,1310977.1117670177,,4
autoencoder,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0035088848094413493,synthetic_separation,0.07301418584685826,52.169862786943234,1753325.7380525002,-1753273.5681897132,4
autoencoder,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0034615806089113264,synthetic_separation,0.07739412009874644,0.008775582849654682,2002687.0677463382,-2002687.0589707554,4
autoencoder,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,8220128.903717601,synthetic_separation,,,1310977.1117670177,,4
autoencoder,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0035088848094413493,synthetic_separation,0.07301418584685826,52.169862786943234,1753325.7380525002,-1753273.5681897132,4
cnn,real_only,real_only,fixed_policy,False,3683732722.6279693,synthetic_separation,,,633373680.6844732,,4
cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.6980240550750104,synthetic_separation,0.13557341124908692,2826.256834439059,633373680.6844732,-633370854.4276388,4
cnn,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,408.2967478315585,633373680.6844732,-633373272.3877254,4
cnn,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,2.2748883727946736,633373680.6844732,-633373678.4095848,4
cnn,compatibility_strict,compatibility_strict,fixed_policy,False,3683732722.6279693,synthetic_separation,,,633373680.6844732,,4
cnn,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,15822.105212935676,633373680.6844732,-633357858.5792602,4
cnn,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.06362091271149894,0.4449843869458564,633373680.6844732,-633373680.2394887,4
cnn,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,3683732722.6279693,synthetic_separation,,,633373680.6844732,,4
cnn,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0,synthetic_separation,0.06362091271149894,15822.105212935676,633373680.6844732,-633357858.5792602,4
timesnet,real_only,real_only,fixed_policy,False,7903410266.449195,synthetic_separation,,,1434823396.3573112,,4
timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.0,synthetic_separation,0.11963080445515037,14446.96834825481,1434823396.3573112,-1434808949.388963,4
timesnet,cross_dataset_all,cross_dataset_all,fixed_policy,False,0.013063198150645756,synthetic_separation,0.06733620277379244,3073.8205304066587,1434823396.3573112,-1434820322.5367808,4
timesnet,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,0.05860078456392585,synthetic_separation,0.07749516079736475,1.1494401617238648,1434823396.3573112,-1434823395.2078712,4
timesnet,compatibility_strict,compatibility_strict,fixed_policy,False,7903410266.449195,synthetic_separation,,,1434823396.3573112,,4
timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.07652737815808244,synthetic_separation,0.06420313790255987,112844.290959582,1434823396.3573112,-1434710552.0663517,4
timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.07118401876717853,synthetic_separation,0.0736942849330052,0.851270684573394,1434823396.3573112,-1434823395.5060406,4
timesnet,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,7903410266.449195,synthetic_separation,,,1434823396.3573112,,4
timesnet,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.07652737815808244,synthetic_separation,0.06420313790255987,112844.290959582,1434823396.3573112,-1434710552.0663517,4
