split_seed,dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,auroc,auprc,best_point_f1,event_precision,event_recall,event_f1,false_positive_events,threshold,threshold_mode,threshold_calibration_method,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,num_synthetic_windows,num_synthetic_points,num_rejected_synthetic_windows,metrics_valid,metrics_invalid_reason
0,TSB-UAD-Public-v2,iforest,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.379020518779968,0.059152056850794846,0.05883066472586123,0.015873015873015872,0.00819672131147541,0.01081081081081081,62,0.2976381072176639,synthetic_separation,synthetic_positive_separation,0.05284892055544858,0.30071649709013587,0.3366157368022419,-0.03589923971210601,122,1285,0,True,
0,TSB-UAD-Public-v2,iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.379020518779968,0.059152056850794846,0.054969461410327596,0.07894736842105263,0.04918032786885246,0.06060606060606061,70,0.2978676923907197,synthetic_separation,synthetic_positive_separation,0.0011493938315864372,0.2985427040069031,0.3366157368022419,-0.0380730327953388,1,21,121,True,
0,TSB-UAD-Public-v2,iforest,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.379020518779968,0.059152056850794846,0.05883066472586123,0.015873015873015872,0.00819672131147541,0.01081081081081081,62,0.2976381072176639,synthetic_separation,synthetic_positive_separation,0.05284892055544858,0.30071649709013587,0.3366157368022419,-0.03589923971210601,122,1285,0,True,
0,TSB-UAD-Public-v2,ocsvm,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,0.4997209474397144,0.03180828712324655,0.0,0.0,0.0,0.0,0,0.6029562244268618,synthetic_separation,synthetic_positive_separation,,,0.05987450965705865,,0,0,0,True,
0,TSB-UAD-Public-v2,ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,0.4997209474397144,0.03180828712324655,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.09598864570105325,27.708790580791188,0.05987450965705865,27.648916071134128,244,2570,0,True,
0,TSB-UAD-Public-v2,ocsvm,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.4997209474397144,0.03180828712324655,0.0,0.0,0.0,0.0,0,1.2076329559456553,synthetic_separation,synthetic_positive_separation,0.059508408796895215,30.676174261235964,0.05987450965705865,30.616299751578904,122,1285,0,True,
0,TSB-UAD-Public-v2,ocsvm,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.4997209474397144,0.03180828712324655,0.05393071976768305,0.03007518796992481,0.03278688524590164,0.03137254901960784,129,0.00011178910983116223,synthetic_separation,synthetic_positive_separation,0.05837725140441304,0.000752934102720494,0.05987450965705865,-0.059121575554338154,122,1285,0,True,
0,TSB-UAD-Public-v2,ocsvm,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.4997209474397144,0.03180828712324655,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.0008668730650154799,0.0,0.05987450965705865,-0.05987450965705865,1,21,121,True,
0,TSB-UAD-Public-v2,ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.4997209474397144,0.03180828712324655,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.050413904037035585,6.859673456713955,0.05987450965705865,6.799798947056896,122,1285,0,True,
0,TSB-UAD-Public-v2,ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.4997209474397144,0.03180828712324655,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.050413904037035585,0.00011570379006169211,0.05987450965705865,-0.05975880586699696,122,1285,0,True,
